,coda,set_mean,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,Concreteness,onset,word_length,concreteness_impact,set_size
8075,r{Nk,3.313333333333333,frank,0.0,1,fr{Nk,V,1,0,2.54,1.43,0,28,1.0,8129,Name,2.54,f,5,-0.773333333333333,3
8076,r{Nk,3.313333333333333,prank,0.0,1,pr{Nk,N,1,0,2.9,1.32,0,29,1.0,204,Noun,2.9,p,5,-0.4133333333333331,3
8078,r{S,3.635,brash,0.3,1,br{S,A,1,0,2.46,1.39,2,28,0.93,21,Adjective,2.46,b,4,-1.1749999999999998,4
8079,r{S,3.635,crash,1.18,1,kr{S,N,1,0,3.79,1.32,0,29,1.0,1461,Noun,3.79,k,4,0.15500000000000025,4
8080,r{S,3.635,thrash,0.85,1,Tr{S,V,1,0,3.59,1.12,0,27,1.0,27,Verb,3.59,T,4,-0.04499999999999993,4
8081,r{S,3.635,trash,0.6,1,tr{S,N,1,0,4.7,0.84,0,30,1.0,1146,Noun,4.7,t,4,1.0650000000000004,4
8086,r{b,3.58,crab,0.0,1,kr{b,V,1,0,4.9,0.56,0,29,1.0,352,Noun,4.9,k,4,1.3200000000000003,3
8087,r{b,3.58,drab,0.7,1,dr{b,A,1,0,2.32,1.12,0,28,1.0,41,Adjective,2.32,d,4,-1.2600000000000002,3
8088,r{b,3.58,grab,0.3,1,gr{b,N,1,0,3.52,1.58,0,27,1.0,3614,Verb,3.52,g,4,-0.06000000000000005,3
8092,r{g,3.29,brag,0.3,1,br{g,V,1,0,2.41,1.01,0,27,1.0,179,Verb,2.41,b,4,-0.8799999999999999,2
8093,r{g,3.29,drag,0.78,1,dr{g,N,1,0,4.17,0.97,0,29,1.0,1349,Verb,4.17,d,4,0.8799999999999999,2
8098,r{k,4.42,crack,1.34,1,kr{k,N,1,0,4.53,0.82,0,30,1.0,1675,Noun,4.53,k,4,0.11000000000000032,2
8099,r{k,4.42,track,1.74,1,tr{k,N,1,0,4.31,1.2,0,29,1.0,2843,Noun,4.31,t,4,-0.11000000000000032,2
8105,r{kSH,3.3449999999999998,fraction,1.18,0,fr{kSH,N,2,0,3.1,1.4,0,29,1.0,104,Noun,3.1,f,6,-0.24499999999999966,2
8106,r{kSH,3.3449999999999998,traction,0.0,0,tr{kSH,N,2,0,3.59,1.35,1,30,0.97,96,Noun,3.59,t,6,0.2450000000000001,2
8114,r{m,3.355,cram,1.04,1,kr{m,V,1,0,2.71,1.24,1,29,0.97,77,Verb,2.71,k,4,-0.645,2
8115,r{m,3.355,gram,0.9,1,gr{m,N,1,0,4.0,1.28,0,28,1.0,132,Noun,4.0,g,4,0.645,2
8119,r{mp,3.995,cramp,0.48,1,kr{mp,N,1,0,4.09,1.2,0,23,1.0,143,Noun,4.09,k,5,0.09499999999999975,2
8120,r{mp,3.995,tramp,0.48,1,tr{mp,N,1,0,3.9,1.35,0,30,1.0,423,Noun,3.9,t,5,-0.0950000000000002,2
8126,r{nd,2.48,brand,1.11,1,br{nd,N,1,0,3.29,1.33,0,28,1.0,712,Noun,3.29,b,5,0.81,2
8127,r{nd,2.48,grand,1.69,1,gr{nd,A,1,0,1.67,0.96,0,30,1.0,3214,Adjective,1.67,g,5,-0.81,2
8146,r{p,3.985,crap,0.78,1,kr{p,N,1,0,3.67,1.3,1,28,0.96,3151,Noun,3.67,k,4,-0.31499999999999995,2
8147,r{p,3.985,trap,1.36,1,tr{p,N,1,0,4.3,0.93,0,23,1.0,1216,Noun,4.3,t,4,0.31499999999999995,2
8162,r{vP,4.335,gravel,1.0,1,gr{vP,N,2,0,5.0,0.0,0,31,1.0,73,Noun,5.0,g,5,0.665,2
8163,r{vP,4.335,travel,1.46,1,tr{vP,N,2,0,3.67,1.01,0,24,1.0,1702,Verb,3.67,t,5,-0.665,2
8166,s,4.2675,ace,0.7,1,1s,N,1,0,3.92,1.47,1,27,0.96,751,Noun,3.92,1,2,-0.34750000000000014,4
8167,s,4.2675,ass,1.04,1,{s,N,1,0,4.67,0.88,0,30,1.0,11545,Noun,4.67,{,2,0.40249999999999986,4
8168,s,4.2675,ice,1.72,1,2s,N,1,0,4.89,0.32,1,28,0.96,4057,Noun,4.89,2,2,0.6224999999999996,4
8169,s,4.2675,us,2.94,1,Vs,PRON,1,0,3.59,1.45,0,29,1.0,86478,Pronoun,3.59,V,2,-0.6775000000000002,4
8223,st,2.885,east,1.51,1,ist,N,1,0,3.04,1.59,0,26,1.0,2527,Noun,3.04,i,3,0.15500000000000025,2
8224,st,2.885,oust,0.3,1,6st,V,1,0,2.73,1.25,3,29,0.9,3,Verb,2.73,6,3,-0.1549999999999998,2
8245,t,3.3362499999999997,art,2.23,1,#t,N,1,0,4.17,1.17,0,29,1.0,3611,Noun,4.17,#,2,0.8337500000000002,8
8246,t,3.3362499999999997,at,3.75,1,{t,PREP,1,0,2.07,1.31,0,29,1.0,164072,Preposition,2.07,{,2,-1.2662499999999999,8
8247,t,3.3362499999999997,eat,2.46,1,it,V,1,0,4.44,1.0,0,25,1.0,12846,Verb,4.44,i,2,1.1037500000000007,8
8248,t,3.3362499999999997,eight,0.0,1,1t,N,1,0,4.04,1.35,0,28,1.0,5010,Number,4.04,1,2,0.7037500000000003,8
8249,t,3.3362499999999997,it,4.05,1,It,PRON,1,0,2.81,1.69,1,28,0.96,963712,Pronoun,2.81,I,2,-0.5262499999999997,8
8250,t,3.3362499999999997,oat,0.48,1,5t,N,1,0,5.0,0.0,0,28,1.0,27,Noun,5.0,5,2,1.6637500000000003,8
8251,t,3.3362499999999997,ought,2.01,1,$t,V,1,0,1.43,0.92,1,29,0.97,4118,Verb,1.43,$,2,-1.9062499999999998,8
8252,t,3.3362499999999997,out,0.0,1,6t,V,1,0,2.73,1.51,0,26,1.0,197131,Adverb,2.73,6,2,-0.6062499999999997,8
8277,t1n,3.385,attain,1.11,0,@t1n,V,2,0,2.18,1.16,0,28,1.0,47,Verb,2.18,@,4,-1.2049999999999996,2
8278,t1n,3.385,stain,1.11,1,st1n,N,1,0,4.59,0.64,0,27,1.0,316,Noun,4.59,s,4,1.205,2
8299,t5,3.54,auto,0.6,1,$t5,N,2,0,4.0,1.36,0,28,1.0,391,Noun,4.0,$,3,0.45999999999999996,2
8300,t5,3.54,stow,0.48,1,st5,V,1,0,3.08,1.38,2,28,0.93,64,Verb,3.08,s,3,-0.45999999999999996,2
8307,t5n,3.3,atone,0.0,1,@t5n,V,2,0,1.88,0.83,2,27,0.93,43,Verb,1.88,@,4,-1.42,2
8308,t5n,3.3,stone,2.07,1,st5n,N,1,0,4.72,0.84,0,29,1.0,2072,Noun,4.72,s,4,1.42,2
8318,t@R,3.9450000000000003,otter,1.15,0,Qt@R,N,2,0,4.86,0.74,0,29,1.0,69,Noun,4.86,Q,4,0.915,2
8319,t@R,3.9450000000000003,utter,1.15,1,Vt@R,V,2,0,3.03,1.57,0,29,1.0,257,Adjective,3.03,V,4,-0.9150000000000005,2
8320,t@m,3.6733333333333333,atom,1.45,1,{t@m,N,2,0,3.34,1.59,0,29,1.0,140,Noun,3.34,{,4,-0.3333333333333335,3
8321,t@m,3.6733333333333333,autumn,1.53,1,$t@m,N,2,0,3.27,1.32,0,22,1.0,193,Noun,3.27,$,4,-0.4033333333333333,3
8322,t@m,3.6733333333333333,item,1.66,1,2t@m,N,2,0,4.41,0.87,0,29,1.0,628,Noun,4.41,2,4,0.7366666666666668,3
8357,tIk,4.5600000000000005,attic,0.9,1,{tIk,N,2,0,4.53,1.17,0,30,1.0,400,Noun,4.53,{,4,-0.03000000000000025,2
8358,tIk,4.5600000000000005,stick,1.59,1,stIk,N,1,0,4.59,1.12,0,27,1.0,4953,Verb,4.59,s,4,0.02999999999999936,2
8483,ts,3.4766666666666666,arts,1.64,1,#ts,N,1,0,3.75,1.35,1,29,0.97,470,Noun,3.75,#,3,0.27333333333333343,3
8484,ts,3.4766666666666666,its,3.19,1,Its,PRON,1,0,1.9,1.26,0,29,1.0,8757,Pronoun,1.9,I,3,-1.5766666666666667,3
8485,ts,3.4766666666666666,oats,0.48,1,5ts,N,1,0,4.78,0.8,0,27,1.0,105,Noun,4.78,5,3,1.3033333333333337,3
8506,t{k,4.005,attack,2.05,1,@t{k,N,2,0,3.71,1.18,0,28,1.0,3853,Noun,3.71,@,4,-0.29499999999999993,2
8507,t{k,4.005,stack,1.08,1,st{k,N,1,0,4.3,1.18,0,30,1.0,311,Noun,4.3,s,4,0.29499999999999993,2
8523,u,3.1759999999999997,boo,0.0,1,bu,N,1,0,2.48,1.6,2,29,0.93,596,Interjection,2.48,b,2,-0.6959999999999997,15
8524,u,3.1759999999999997,chew,0.0,1,Ju,N,1,0,3.93,1.36,0,27,1.0,462,Verb,3.93,J,2,0.7540000000000004,15
8525,u,3.1759999999999997,coup,0.9,1,ku,N,1,0,3.0,1.44,2,28,0.93,133,Noun,3.0,k,2,-0.1759999999999997,15
8526,u,3.1759999999999997,do,0.0,1,du,N,1,0,2.46,1.57,0,28,1.0,312915,Verb,2.46,d,2,-0.7159999999999997,15
8527,u,3.1759999999999997,goo,0.0,1,gu,N,1,0,3.54,1.29,2,30,0.93,109,Noun,3.54,g,2,0.3640000000000003,15
8528,u,3.1759999999999997,loo,0.78,1,lu,N,1,0,4.2,1.32,4,29,0.86,121,,4.2,l,2,1.0240000000000005,15
8529,u,3.1759999999999997,moo,0.0,1,mu,N,1,0,3.4,1.59,0,30,1.0,106,Noun,3.4,m,2,0.2240000000000002,15
8530,u,3.1759999999999997,rue,0.0,1,ru,N,1,0,2.19,1.47,2,28,0.93,90,Name,2.19,r,2,-0.9859999999999998,15
8531,u,3.1759999999999997,shoe,1.9,1,Su,N,1,0,4.97,0.18,0,30,1.0,1550,Noun,4.97,S,2,1.794,15
8532,u,3.1759999999999997,sue,1.08,1,su,V,1,0,3.07,1.65,0,28,1.0,1498,Verb,3.07,s,2,-0.10599999999999987,15
8533,u,3.1759999999999997,to,0.0,1,tu,ADV,1,0,1.55,1.27,0,29,1.0,1156570,To,1.55,t,2,-1.6259999999999997,15
8534,u,3.1759999999999997,who,3.38,1,hu,PRON,1,0,1.74,1.13,0,27,1.0,113370,Pronoun,1.74,h,2,-1.4359999999999997,15
8535,u,3.1759999999999997,woo,0.7,1,wu,V,1,0,2.19,1.41,1,27,0.96,343,Verb,2.19,w,2,-0.9859999999999998,15
8536,u,3.1759999999999997,you,3.86,1,ju,PRON,1,0,4.11,1.22,0,27,1.0,2134713,Pronoun,4.11,j,2,0.9340000000000006,15
8537,u,3.1759999999999997,zoo,1.0,1,zu,N,1,0,4.81,0.4,0,27,1.0,696,Noun,4.81,z,2,1.634,15
8539,uD,3.2800000000000002,booth,1.04,1,buD,N,1,0,4.42,1.3,0,26,1.0,1039,Noun,4.42,b,3,1.1399999999999997,2
8540,uD,3.2800000000000002,soothe,0.85,1,suD,V,1,0,2.14,1.11,0,28,1.0,66,Verb,2.14,s,3,-1.1400000000000001,2
8543,uJ,3.606666666666667,hooch,0.0,1,huJ,N,1,0,4.22,0.97,3,30,0.9,53,Noun,4.22,h,3,0.6133333333333328,3
8544,uJ,3.606666666666667,mooch,0.0,1,muJ,V,1,0,2.28,1.24,0,25,1.0,45,Noun,2.28,m,3,-1.326666666666667,3
8545,uJ,3.606666666666667,pooch,0.0,1,puJ,N,1,0,4.32,1.06,1,29,0.97,66,Noun,4.32,p,3,0.7133333333333334,3
8548,uT,4.085,tooth,1.94,1,tuT,N,1,0,4.89,0.58,0,27,1.0,692,Noun,4.89,t,3,0.8049999999999997,2
8549,uT,4.085,youth,1.86,1,juT,N,1,0,3.28,1.34,0,25,1.0,858,Noun,3.28,j,3,-0.8050000000000002,2
8563,ud,3.0233333333333334,food,2.47,1,fud,N,1,0,4.8,0.82,0,25,1.0,7876,Noun,4.8,f,3,1.7766666666666664,3
8564,ud,3.0233333333333334,mood,1.72,1,mud,N,1,0,1.75,0.97,0,28,1.0,1736,Noun,1.75,m,3,-1.2733333333333334,3
8565,ud,3.0233333333333334,rude,1.15,1,rud,A,1,0,2.52,1.42,0,25,1.0,1125,Adjective,2.52,r,3,-0.5033333333333334,3
8570,udP,4.603333333333333,doodle,0.3,1,dudP,N,2,0,4.21,1.08,0,29,1.0,107,Noun,4.21,d,4,-0.39333333333333265,3
8571,udP,4.603333333333333,noodle,0.0,1,nudP,N,2,0,4.71,0.85,0,28,1.0,148,Noun,4.71,n,4,0.10666666666666735,3
8572,udP,4.603333333333333,poodle,0.0,1,pudP,N,2,0,4.89,0.57,0,28,1.0,145,Noun,4.89,p,4,0.28666666666666707,3
8576,uf,3.668,goof,0.0,1,guf,N,1,0,2.54,1.44,0,24,1.0,113,Noun,2.54,g,3,-1.1280000000000001,5
8577,uf,3.668,hoof,0.9,1,huf,N,1,0,4.89,0.42,0,28,1.0,88,Noun,4.89,h,3,1.2219999999999995,5
8578,uf,3.668,poof,0.0,1,puf,N,1,0,2.22,1.09,3,30,0.9,110,Noun,2.22,p,3,-1.448,5
8579,uf,3.668,roof,1.75,1,ruf,N,1,0,4.79,0.5,0,28,1.0,1818,Noun,4.79,r,3,1.1219999999999999,5
8580,uf,3.668,woof,0.0,1,wuf,N,1,0,3.9,1.18,1,30,0.97,141,Verb,3.9,w,3,0.23199999999999976,5
8595,ul,3.56,cool,0.0,1,kul,N,1,0,3.53,1.07,0,30,1.0,9990,Adjective,3.53,k,3,-0.03000000000000025,6
8596,ul,3.56,fool,1.62,1,ful,N,1,0,3.19,1.44,0,27,1.0,4556,Noun,3.19,f,3,-0.3700000000000001,6
8597,ul,3.56,ghoul,0.0,1,gul,N,1,0,2.7,1.38,3,30,0.9,52,Noun,2.7,g,3,-0.8599999999999999,6
8598,ul,3.56,pool,1.61,1,pul,N,1,0,4.77,0.59,0,26,1.0,2396,Noun,4.77,p,3,1.2099999999999995,6
8599,ul,3.56,rule,2.09,1,rul,N,1,0,2.57,1.37,0,28,1.0,2455,Noun,2.57,r,3,-0.9900000000000002,6
8600,ul,3.56,tool,1.65,1,tul,N,1,0,4.6,0.89,0,30,1.0,548,Noun,4.6,t,3,1.0399999999999996,6
8608,um,3.5725000000000002,boom,1.18,1,bum,N,1,0,3.66,1.17,0,29,1.0,1112,Noun,3.66,b,3,0.08749999999999991,8
8609,um,3.5725000000000002,doom,0.7,1,dum,N,1,0,1.5,1.03,0,26,1.0,286,Noun,1.5,d,3,-2.0725000000000002,8
8610,um,3.5725000000000002,loom,0.3,1,lum,N,1,0,4.5,1.21,1,27,0.96,21,Noun,4.5,l,3,0.9274999999999998,8
8611,um,3.5725000000000002,room,2.71,1,rum,N,1,0,4.79,0.41,0,29,1.0,22415,Noun,4.79,r,3,1.2174999999999998,8
8612,um,3.5725000000000002,tomb,1.28,1,tum,N,1,0,4.73,0.78,0,30,1.0,287,Noun,4.73,t,3,1.1575000000000002,8
8613,um,3.5725000000000002,whom,2.26,0,hum,PRON,1,0,1.93,1.27,1,29,0.97,1795,Pronoun,1.93,h,3,-1.6425000000000003,8
8614,um,3.5725000000000002,womb,0.95,1,wum,N,1,0,4.37,0.85,0,30,1.0,177,Noun,4.37,w,3,0.7974999999999999,8
8615,um,3.5725000000000002,zoom,0.0,1,zum,N,1,0,3.1,1.49,0,30,1.0,181,Verb,3.1,z,3,-0.47250000000000014,8
8623,un,3.233333333333333,boon,1.6,1,bun,N,1,0,2.48,1.45,2,27,0.93,108,Noun,2.48,b,3,-0.753333333333333,6
8624,un,3.233333333333333,goon,0.0,1,gun,N,1,0,3.3,1.35,1,28,0.96,116,Noun,3.3,g,3,0.06666666666666687,6
8625,un,3.233333333333333,loon,0.0,1,lun,N,1,0,4.26,1.21,2,25,0.92,72,Noun,4.26,l,3,1.0266666666666668,6
8626,un,3.233333333333333,moon,1.77,1,mun,N,1,0,4.9,0.31,0,29,1.0,2548,Noun,4.9,m,3,1.6666666666666674,6
8627,un,3.233333333333333,noon,1.2,1,nun,N,1,0,2.67,1.37,0,30,1.0,924,Noun,2.67,n,3,-0.563333333333333,6
8628,un,3.233333333333333,soon,2.5,1,sun,ADV,1,0,1.79,1.11,0,29,1.0,13140,Adverb,1.79,s,3,-1.443333333333333,6
8648,up,4.3566666666666665,coop,0.0,1,kup,N,1,0,4.46,0.96,1,29,0.97,528,Name,4.46,k,3,0.1033333333333335,6
8649,up,4.3566666666666665,hoop,0.48,1,hup,N,1,0,4.74,0.71,0,27,1.0,137,Noun,4.74,h,3,0.38333333333333375,6
8650,up,4.3566666666666665,loop,0.9,1,lup,N,1,0,4.26,1.02,0,27,1.0,345,Noun,4.26,l,3,-0.09666666666666668,6
8651,up,4.3566666666666665,poop,0.0,1,pup,N,1,0,4.83,0.53,0,30,1.0,285,Noun,4.83,p,3,0.4733333333333336,6
8652,up,4.3566666666666665,soup,1.3,1,sup,N,1,0,4.72,0.75,0,29,1.0,1285,Noun,4.72,s,3,0.3633333333333333,6
8653,up,4.3566666666666665,whoop,0.0,1,wup,N,1,0,3.13,1.63,0,30,1.0,197,Interjection,3.13,w,3,-1.2266666666666666,6
8654,up1,3.91,coupe,0.0,1,kup1,N,2,0,3.17,1.71,0,29,1.0,31,Noun,3.17,k,4,-0.7400000000000002,2
8655,up1,3.91,toupee,0.0,1,tup1,N,2,0,4.65,0.89,1,27,0.96,64,Noun,4.65,t,4,0.7400000000000002,2
8668,us,4.191666666666666,goose,1.0,1,gus,N,1,0,4.81,0.65,0,31,1.0,665,Noun,4.81,g,3,0.6183333333333332,6
8669,us,4.191666666666666,juice,1.38,1,_us,N,1,0,4.89,0.57,0,28,1.0,1371,Noun,4.89,_,3,0.6983333333333333,6
8670,us,4.191666666666666,loose,0.3,1,lus,V,1,0,3.18,1.31,1,29,0.97,2131,Adjective,3.18,l,3,-1.0116666666666663,6
8671,us,4.191666666666666,moose,0.0,1,mus,N,1,0,4.97,0.19,0,29,1.0,282,Noun,4.97,m,3,0.7783333333333333,6
8672,us,4.191666666666666,noose,0.3,1,nus,N,1,0,4.52,1.12,0,25,1.0,111,Noun,4.52,n,3,0.32833333333333314,6
8673,us,4.191666666666666,use,2.36,1,jus,N,1,0,2.78,1.37,0,27,1.0,17536,Verb,2.78,j,3,-1.4116666666666666,6
8675,ust,3.09,boost,0.48,1,bust,N,1,0,2.89,1.23,0,28,1.0,230,Noun,2.89,b,4,-0.19999999999999973,2
8676,ust,3.09,roost,0.0,1,rust,N,1,0,3.29,1.61,0,28,1.0,45,Noun,3.29,r,4,0.20000000000000018,2
8677,ut,3.958888888888889,boot,0.0,1,but,N,1,0,4.96,0.19,0,27,1.0,568,Noun,4.96,b,3,1.0011111111111108,9
8678,ut,3.958888888888889,chute,0.3,1,Sut,N,1,0,4.61,0.79,0,28,1.0,184,Noun,4.61,S,3,0.6511111111111112,9
8679,ut,3.958888888888889,coot,0.0,1,kut,N,1,0,3.09,1.5,4,27,0.85,36,Noun,3.09,k,3,-0.8688888888888893,9
8680,ut,3.958888888888889,hoot,0.3,1,hut,N,1,0,3.88,1.31,0,26,1.0,133,Noun,3.88,h,3,-0.07888888888888923,9
8681,ut,3.958888888888889,loot,0.6,1,lut,N,1,0,4.5,0.66,1,25,0.96,181,Noun,4.5,l,3,0.5411111111111109,9
8682,ut,3.958888888888889,moot,0.0,1,mut,V,1,0,1.71,1.01,2,30,0.93,60,Adjective,1.71,m,3,-2.248888888888889,9
8683,ut,3.958888888888889,root,1.68,1,rut,N,1,0,4.34,1.11,0,29,1.0,534,Noun,4.34,r,3,0.38111111111111073,9
8684,ut,3.958888888888889,suit,1.72,1,sut,N,1,0,4.97,0.19,0,29,1.0,3499,Noun,4.97,s,3,1.0111111111111106,9
8685,ut,3.958888888888889,toot,0.0,1,tut,N,1,0,3.57,1.45,1,29,0.97,80,Verb,3.57,t,3,-0.3888888888888893,9
8698,uts,4.08,boots,0.0,1,buts,N,1,0,5.0,0.0,0,25,1.0,977,Noun,5.0,b,4,0.9199999999999999,2
8699,uts,4.08,toots,0.0,1,tuts,N,1,0,3.16,1.49,2,27,0.93,168,Noun,3.16,t,4,-0.9199999999999999,2
8708,uz,2.5200000000000005,booze,0.48,1,buz,N,1,0,4.48,1.18,0,29,1.0,558,Noun,4.48,b,3,1.96,5
8709,uz,2.5200000000000005,choose,2.25,1,Juz,V,1,0,2.62,1.45,0,29,1.0,2451,Verb,2.62,J,3,0.09999999999999964,5
8710,uz,2.5200000000000005,lose,2.53,1,luz,V,1,0,2.25,1.35,0,28,1.0,8382,Verb,2.25,l,3,-0.27000000000000046,5
8711,uz,2.5200000000000005,ruse,0.0,1,ruz,N,1,0,1.57,0.77,1,31,0.97,85,Noun,1.57,r,3,-0.9500000000000004,5
8712,uz,2.5200000000000005,whose,2.35,0,huz,PRON,1,0,1.68,1.07,0,25,1.0,3187,Determiner,1.68,h,3,-0.8400000000000005,5
8716,v,2.185,eve,1.0,1,iv,N,1,0,2.7,1.54,0,27,1.0,1437,Name,2.7,i,2,0.5150000000000001,2
8717,v,2.185,of,4.48,1,Qv,PREP,1,0,1.67,1.3,0,27,1.0,590439,Preposition,1.67,Q,2,-0.5150000000000001,2
8721,v3t,2.02,avert,0.9,1,@v3t,V,2,0,2.41,1.24,0,29,1.0,30,Verb,2.41,@,4,0.3900000000000001,2
8722,v3t,2.02,overt,0.78,1,5v3t,A,2,0,1.63,0.88,0,27,1.0,14,Adjective,1.63,5,4,-0.3900000000000001,2
8728,v@R,1.97,ever,2.65,1,Ev@R,ADV,2,0,1.48,0.85,0,23,1.0,36170,Adverb,1.48,E,4,-0.49,2
8729,v@R,1.97,over,1.49,1,5v@R,N,2,0,2.46,1.27,0,26,1.0,67488,Adverb,2.46,5,4,0.49,2
8751,v@rI,4.47,ivory,1.04,0,2v@rI,N,3,0,4.76,0.64,0,29,1.0,71,Noun,4.76,2,5,0.29000000000000004,2
8752,v@rI,4.47,ovary,0.3,0,5v@rI,N,3,0,4.18,1.39,1,29,0.97,26,Noun,4.18,5,5,-0.29000000000000004,2
8763,vH,3.88,even,0.0,1,ivH,N,2,0,2.79,1.1,0,28,1.0,44672,Adverb,2.79,i,3,-1.0899999999999999,2
8764,vH,3.88,oven,1.3,1,VvH,N,2,0,4.97,0.18,0,31,1.0,453,Noun,4.97,V,3,1.0899999999999999,2
8772,vP,2.985,evil,1.48,1,ivP,N,2,0,1.93,1.44,0,28,1.0,3731,Adjective,1.93,i,3,-1.055,2
8773,vP,2.985,oval,0.0,1,5vP,N,2,0,4.04,1.4,0,24,1.0,69,Adjective,4.04,5,3,1.0550000000000002,2
8790,w$t,3.475,quart,0.6,1,kw$t,N,1,0,4.57,1.01,0,30,1.0,106,Noun,4.57,k,4,1.0950000000000002,2
8791,w$t,3.475,thwart,0.0,1,Tw$t,N,1,0,2.38,1.35,3,27,0.89,17,Verb,2.38,T,4,-1.0950000000000002,2
8799,w1k,3.48,awake,0.9,1,@w1k,V,2,0,3.32,1.25,0,28,1.0,1362,Adjective,3.32,@,4,-0.16000000000000014,2
8800,w1k,3.48,quake,0.0,1,kw1k,N,1,0,3.64,1.38,0,25,1.0,82,Noun,3.64,k,4,0.16000000000000014,2
8809,w2n,4.265000000000001,swine,0.3,1,sw2n,N,1,0,4.5,1.11,0,30,1.0,226,Noun,4.5,s,4,0.23499999999999943,2
8810,w2n,4.265000000000001,twine,0.3,1,tw2n,N,1,0,4.03,1.38,0,30,1.0,29,Noun,4.03,t,4,-0.23500000000000032,2
8815,w3l,3.925,swirl,0.3,1,sw3l,N,1,0,3.93,1.31,0,29,1.0,46,Noun,3.93,s,4,0.0050000000000003375,2
8816,w3l,3.925,twirl,0.0,1,tw3l,N,1,0,3.92,1.32,0,24,1.0,67,Verb,3.92,t,4,-0.004999999999999893,2
8825,w8R,2.225,aware,2.0,0,@w8R,A,2,0,2.0,1.23,0,30,1.0,1818,Adjective,2.0,@,4,-0.2250000000000001,2
8826,w8R,2.225,swear,1.51,1,sw8R,V,1,0,2.45,1.35,0,29,1.0,4496,Verb,2.45,s,4,0.2250000000000001,2
8828,wEl,2.965,dwell,0.95,1,dwEl,V,1,0,2.62,1.24,0,29,1.0,142,Verb,2.62,d,4,-0.34499999999999975,2
8829,wEl,2.965,swell,0.6,1,swEl,N,1,0,3.31,1.44,0,26,1.0,1061,Adjective,3.31,s,4,0.3450000000000002,2
8830,wElIN,4.135,dwelling,1.26,1,dwElIN,N,2,0,4.14,1.46,0,28,1.0,68,Noun,4.14,d,6,0.004999999999999893,2
8831,wElIN,4.135,swelling,0.78,1,swElIN,N,2,0,4.13,0.92,0,31,1.0,161,Adjective,4.13,s,6,-0.004999999999999893,2
8842,wIJ,3.93,switch,1.34,1,swIJ,N,1,0,4.07,1.15,0,28,1.0,1434,Verb,4.07,s,4,0.14000000000000012,2
8843,wIJ,3.93,twitch,0.48,1,twIJ,N,1,0,3.79,1.11,0,29,1.0,109,Verb,3.79,t,4,-0.14000000000000012,2
8862,wIndP,2.465,dwindle,0.95,1,dwIndP,V,2,0,2.25,0.99,0,24,1.0,5,Verb,2.25,d,6,-0.21499999999999986,2
8863,wIndP,2.465,swindle,0.0,1,swIndP,N,2,0,2.68,1.54,1,29,0.97,36,Noun,2.68,s,6,0.2150000000000003,2
8868,wIt,2.62,quit,1.11,1,kwIt,V,1,0,2.56,1.29,0,25,1.0,4595,Verb,2.56,k,4,-0.06000000000000005,2
8869,wIt,2.62,twit,0.0,1,twIt,N,1,0,2.68,1.49,2,30,0.93,71,Noun,2.68,t,4,0.06000000000000005,2
8898,wQt,3.78,swat,0.0,1,swQt,N,1,0,4.27,1.17,0,30,1.0,196,Noun,4.27,s,4,0.48999999999999977,2
8899,wQt,3.78,twat,0.0,1,twQt,N,1,0,3.29,1.83,2,26,0.92,67,Noun,3.29,t,4,-0.48999999999999977,2
8905,wit,3.84,suite,1.08,1,swit,N,1,0,4.16,1.11,0,25,1.0,849,Noun,4.16,s,4,0.3200000000000003,2
8906,wit,3.84,tweet,0.0,1,twit,N,1,0,3.52,1.26,0,31,1.0,43,Verb,3.52,t,4,-0.31999999999999984,2
8919,z,3.125,as,3.48,1,{z,C,1,0,1.33,0.78,0,27,1.0,113068,Conjunction,1.33,{,2,-1.795,4
8920,z,3.125,ease,1.36,1,iz,N,1,0,2.32,1.31,0,28,1.0,974,Noun,2.32,i,2,-0.8050000000000002,4
8921,z,3.125,eyes,0.0,1,2z,N,1,0,4.85,0.46,0,26,1.0,11299,Noun,4.85,2,2,1.7249999999999996,4
8922,z,3.125,ooze,0.0,1,uz,N,1,0,4.0,1.07,0,27,1.0,27,Verb,4.0,u,2,0.875,4
8931,{J,4.261428571428572,batch,0.7,1,b{J,N,1,0,3.8,1.19,0,30,1.0,212,Noun,3.8,b,3,-0.46142857142857174,7
8932,{J,4.261428571428572,catch,1.0,1,k{J,N,1,0,4.11,1.29,0,28,1.0,6911,Verb,4.11,k,3,-0.15142857142857125,7
8933,{J,4.261428571428572,hatch,0.78,1,h{J,N,1,0,4.46,0.92,0,28,1.0,654,Noun,4.46,h,3,0.1985714285714284,7
8934,{J,4.261428571428572,latch,0.3,1,l{J,N,1,0,4.79,0.79,0,28,1.0,98,Noun,4.79,l,3,0.5285714285714285,7
8935,{J,4.261428571428572,match,1.76,1,m{J,N,1,0,4.14,1.18,0,28,1.0,2521,Noun,4.14,m,3,-0.12142857142857189,7
8936,{J,4.261428571428572,patch,1.45,1,p{J,N,1,0,4.7,0.54,0,27,1.0,888,Noun,4.7,p,3,0.4385714285714286,7
8937,{J,4.261428571428572,thatch,0.3,1,T{J,N,1,0,3.83,1.43,3,27,0.89,38,Verb,3.83,T,3,-0.4314285714285715,7
